label,x,y
Stroke 1,54,188
Stroke 1,54,264
Stroke 1,99,229
Stroke 1,208,227
Stroke 2,54,264
Stroke 2,21,372
Stroke 2,104,313
Stroke 2,203,311
Stroke 3,36,72
Stroke 3,54,188
Stroke 3,108,157
Stroke 3,204,157
Stroke 4,226,195
Stroke 4,215,272
Stroke 4,266,242
Stroke 4,375,244
Stroke 5,203,85
Stroke 5,226,195
Stroke 5,268,171
Stroke 5,374,170
Stroke 6,215,272
Stroke 6,184,380
Stroke 6,269,327
Stroke 6,375,328
Stroke 7,373,81
Stroke 7,393,195
Stroke 7,435,169
Stroke 7,548,168
Stroke 8,393,195
Stroke 8,388,272
Stroke 8,439,240
Stroke 8,549,240
Stroke 9,388,272
Stroke 9,361,378
Stroke 9,439,321
Stroke 9,549,323
