label,x,y
Stroke 1,35,91
Stroke 1,16,273
Stroke 1,110,200
Stroke 1,425,203
Stroke 2,118,0
Stroke 2,258,9
Stroke 2,193,58
Stroke 2,193,374
Stroke 3,258,9
Stroke 3,404,9
Stroke 3,302,62
Stroke 3,298,374
Stroke 4,470,169
Stroke 4,404,232
Stroke 4,461,221
Stroke 4,494,252
Stroke 5,404,232
Stroke 5,475,359
Stroke 5,496,271
Stroke 5,660,142
Stroke 6,514,131
Stroke 6,470,169
Stroke 6,507,181
Stroke 6,546,221
Stroke 7,558,86
Stroke 7,514,131
Stroke 7,550,148
Stroke 7,586,187
Stroke 8,622,4
Stroke 8,558,86
Stroke 8,607,82
Stroke 8,660,142
