label,x,y
Stroke 1,30,245
Stroke 1,16,418
Stroke 1,96,346
Stroke 1,374,350
Stroke 2,41,41
Stroke 2,23,200
Stroke 2,98,130
Stroke 2,349,132
Stroke 3,483,53
Stroke 3,360,132
Stroke 3,423,136
Stroke 3,462,199
Stroke 4,373,260
Stroke 4,350,420
Stroke 4,447,358
Stroke 4,753,361
Stroke 5,514,144
Stroke 5,515,214
Stroke 5,556,179
Stroke 5,758,182
Stroke 6,483,53
Stroke 6,514,144
Stroke 6,556,118
Stroke 6,753,118
Stroke 7,515,214
Stroke 7,484,309
Stroke 7,559,254
Stroke 7,759,254
Stroke 8,702,9
Stroke 8,873,21
Stroke 8,776,92
Stroke 8,753,361
