label,x,y
Stroke 1,48,113
Stroke 1,16,272
Stroke 1,105,197
Stroke 1,356,196
Stroke 2,46,9
Stroke 2,48,113
Stroke 2,105,88
Stroke 2,362,86
Stroke 3,304,105
Stroke 3,445,136
Stroke 3,381,184
Stroke 3,375,374
Stroke 4,343,2
Stroke 4,451,5
Stroke 4,387,41
Stroke 4,381,119
Stroke 5,585,119
Stroke 5,445,136
Stroke 5,484,181
Stroke 5,479,375
Stroke 6,567,4
Stroke 6,451,5
Stroke 6,488,47
Stroke 6,483,124
Stroke 7,656,246
Stroke 7,559,346
Stroke 7,632,341
Stroke 7,678,379
Stroke 8,656,107
Stroke 8,560,214
Stroke 8,633,208
Stroke 8,682,250
Stroke 9,663,1
Stroke 9,588,85
Stroke 9,648,77
Stroke 9,696,116
Stroke 10,772,238
Stroke 10,675,344
Stroke 10,746,341
Stroke 10,793,379
Stroke 11,783,106
Stroke 11,682,209
Stroke 11,758,205
Stroke 11,806,246
Stroke 12,786,0
Stroke 12,687,77
Stroke 12,761,75
Stroke 12,806,113
