label,x,y
Stroke 1,155,46
Stroke 1,22,187
Stroke 1,117,184
Stroke 1,174,228
Stroke 2,195,10
Stroke 2,208,150
Stroke 2,261,109
Stroke 2,534,111
Stroke 3,208,150
Stroke 3,181,279
Stroke 3,262,213
Stroke 3,534,214
Stroke 4,551,8
Stroke 4,528,150
Stroke 4,602,81
Stroke 4,840,91
Stroke 5,541,196
Stroke 5,526,360
Stroke 5,606,291
Stroke 5,866,290
Stroke 6,692,107
Stroke 6,578,110
Stroke 6,614,146
Stroke 6,613,267
Stroke 7,775,106
Stroke 7,663,232
Stroke 7,746,224
Stroke 7,794,267
Stroke 8,790,8
Stroke 8,961,16
Stroke 8,865,91
Stroke 8,860,375
