label,x,y
Stroke 1,30,34
Stroke 1,15,174
Stroke 1,82,111
Stroke 1,248,118
Stroke 2,29,226
Stroke 2,16,367
Stroke 2,86,309
Stroke 2,285,315
Stroke 3,365,49
Stroke 3,259,120
Stroke 3,313,134
Stroke 3,345,189
Stroke 4,287,232
Stroke 4,266,378
Stroke 4,357,319
Stroke 4,665,324
Stroke 5,394,130
Stroke 5,389,201
Stroke 5,433,166
Stroke 5,671,168
Stroke 6,389,201
Stroke 6,368,298
Stroke 6,434,245
Stroke 6,671,247
Stroke 7,381,15
Stroke 7,394,130
Stroke 7,437,97
Stroke 7,676,98
