label,x,y
Stroke 1,34,20
Stroke 1,20,194
Stroke 1,100,127
Stroke 1,393,129
Stroke 2,145,149
Stroke 2,150,233
Stroke 2,191,207
Stroke 2,391,207
Stroke 3,150,233
Stroke 3,125,334
Stroke 3,193,283
Stroke 3,400,283
Stroke 4,349,4
Stroke 4,519,5
Stroke 4,422,73
Stroke 4,413,368
Stroke 5,518,208
Stroke 5,449,263
Stroke 5,518,265
Stroke 5,559,296
Stroke 6,578,120
Stroke 6,518,208
Stroke 6,561,214
Stroke 6,609,254
Stroke 7,591,4
Stroke 7,507,103
Stroke 7,601,104
Stroke 7,680,166
Stroke 8,684,181
Stroke 8,575,298
Stroke 8,655,297
Stroke 8,707,341
Stroke 9,680,7
Stroke 9,853,8
Stroke 9,743,80
Stroke 9,744,375
