label,x,y
Stroke 1,40,182
Stroke 1,15,356
Stroke 1,98,285
Stroke 1,207,290
Stroke 2,149,9
Stroke 2,270,35
Stroke 2,214,76
Stroke 2,207,290
Stroke 3,244,260
Stroke 3,143,373
Stroke 3,218,368
Stroke 3,266,411
Stroke 4,270,35
Stroke 4,347,41
Stroke 4,302,82
Stroke 4,302,320
Stroke 5,329,263
Stroke 5,238,372
Stroke 5,304,371
Stroke 5,353,411
Stroke 6,474,29
Stroke 6,347,41
Stroke 6,382,90
Stroke 6,383,347
Stroke 7,423,309
Stroke 7,322,374
Stroke 7,388,380
Stroke 7,435,420
Stroke 8,438,130
Stroke 8,423,309
Stroke 8,506,236
Stroke 8,665,240
Stroke 9,610,33
Stroke 9,743,61
Stroke 9,682,110
Stroke 9,681,279
Stroke 10,711,257
Stroke 10,609,381
Stroke 10,683,378
Stroke 10,735,419
Stroke 11,877,47
Stroke 11,743,61
Stroke 11,783,112
Stroke 11,780,259
Stroke 12,814,232
Stroke 12,705,367
Stroke 12,786,365
Stroke 12,837,400
