label,x,y
Stroke 1,48,188
Stroke 1,16,321
Stroke 1,95,249
Stroke 1,374,252
Stroke 2,34,48
Stroke 2,48,188
Stroke 2,95,151
Stroke 2,367,149
Stroke 3,317,8
Stroke 3,489,14
Stroke 3,395,83
Stroke 3,392,373
Stroke 4,490,184
Stroke 4,423,243
Stroke 4,487,241
Stroke 4,527,269
Stroke 5,548,101
Stroke 5,490,184
Stroke 5,529,196
Stroke 5,577,233
Stroke 6,559,1
Stroke 6,453,72
Stroke 6,549,69
Stroke 6,637,149
Stroke 7,655,156
Stroke 7,539,279
Stroke 7,617,277
Stroke 7,673,317
