label,x,y
Stroke 1,34,155
Stroke 1,15,329
Stroke 1,90,268
Stroke 1,337,271
Stroke 2,48,15
Stroke 2,34,155
Stroke 2,102,97
Stroke 2,294,104
Stroke 3,323,91
Stroke 3,233,201
Stroke 3,311,185
Stroke 3,362,215
Stroke 4,342,262
Stroke 4,330,405
Stroke 4,399,350
Stroke 4,625,343
Stroke 5,342,27
Stroke 5,471,48
Stroke 5,400,98
Stroke 5,398,329
Stroke 6,477,9
Stroke 6,465,151
Stroke 6,535,94
Stroke 6,728,109
Stroke 7,566,28
Stroke 7,713,36
Stroke 7,627,100
Stroke 7,625,343
Stroke 8,633,142
Stroke 8,631,266
Stroke 8,688,224
Stroke 8,874,226
Stroke 9,843,28
Stroke 9,989,40
Stroke 9,904,99
Stroke 9,901,349
