label,x,y
Stroke 1,42,163
Stroke 1,15,273
Stroke 1,85,214
Stroke 1,316,214
Stroke 2,28,39
Stroke 2,42,163
Stroke 2,87,125
Stroke 2,340,126
Stroke 3,316,245
Stroke 3,259,285
Stroke 3,319,290
Stroke 3,354,311
Stroke 4,361,180
Stroke 4,316,245
Stroke 4,352,250
Stroke 4,387,277
Stroke 5,387,61
Stroke 5,299,168
Stroke 5,384,161
Stroke 5,444,210
Stroke 6,446,218
Stroke 6,362,321
Stroke 6,428,304
Stroke 6,471,349
Stroke 7,484,106
Stroke 7,471,250
Stroke 7,538,189
Stroke 7,681,193
Stroke 8,778,144
Stroke 8,758,271
Stroke 8,686,195
Stroke 8,533,190
