label,x,y
Stroke 1,34,232
Stroke 1,16,406
Stroke 1,113,339
Stroke 1,585,342
Stroke 2,48,4
Stroke 2,29,163
Stroke 2,119,92
Stroke 2,374,97
Stroke 3,131,181
Stroke 3,220,196
Stroke 3,176,227
Stroke 3,175,380
Stroke 4,315,188
Stroke 4,220,196
Stroke 4,246,227
Stroke 4,245,376
Stroke 5,471,30
Stroke 5,489,180
Stroke 5,383,100
Stroke 5,185,98
Stroke 6,360,183
Stroke 6,443,199
Stroke 6,403,230
Stroke 6,404,380
Stroke 7,489,180
Stroke 7,443,199
Stroke 7,470,226
Stroke 7,468,379
Stroke 8,443,199
Stroke 8,518,238
Stroke 8,470,260
Stroke 8,468,379
Stroke 9,700,8
Stroke 9,513,16
Stroke 9,603,74
Stroke 9,602,374
