x,y,label
70.05,81.86,Stroke 1
67.81,108.02,Stroke 1
80.77,97.37,Stroke 1
168.92,98.2,Stroke 1
71.88,125.75,Stroke 2
69.07,151.96,Stroke 2
82.67,141.22,Stroke 2
127.5,139.94,Stroke 2
80.0,115.12,Stroke 3
93.98,117.98,Stroke 3
87.18,123.3,Stroke 3
87.15,153.86,Stroke 3
108.03,116.15,Stroke 4
93.98,117.98,Stroke 4
98.26,123.55,Stroke 4
97.83,153.94,Stroke 4
111.97,109.05,Stroke 5
110.73,125.83,Stroke 5
118.26,119.33,Stroke 5
135.98,119.99,Stroke 5
131.81,102.01,Stroke 6
143.05,104.81,Stroke 6
137.77,109.36,Stroke 6
137.39,137.89,Stroke 6
155.02,103.15,Stroke 7
143.05,104.81,Stroke 7
146.63,109.39,Stroke 7
146.74,137.84,Stroke 7
159.13,114.06,Stroke 8
148.11,124.09,Stroke 8
154.95,124.58,Stroke 8
159.91,129.2,Stroke 8
159.13,114.06,Stroke 9
154.21,118.71,Stroke 9
159.29,119.5,Stroke 9
165.09,124.78,Stroke 9
168.03,103.15,Stroke 10
159.13,114.06,Stroke 10
164.09,114.52,Stroke 10
169.87,119.12,Stroke 10
168.92,121.02,Stroke 11
160.91,130.16,Stroke 11
167.27,129.6,Stroke 11
171.0,133.08,Stroke 11
162.08,88.78,Stroke 12
188.81,90.07,Stroke 12
173.67,101.05,Stroke 12
173.03,146.03,Stroke 12
