x,y,label
60.14,125.92,Stroke 1
57.09,152.11,Stroke 1
73.18,141.25,Stroke 1
118.12,139.84,Stroke 1
61.09,81.8,Stroke 2
58.12,107.98,Stroke 2
73.31,97.3,Stroke 2
178.1,97.98,Stroke 2
66.9,113.76,Stroke 3
80.06,116.77,Stroke 3
73.98,121.58,Stroke 3
73.89,151.9,Stroke 3
94.81,114.98,Stroke 4
80.06,116.77,Stroke 4
84.88,121.92,Stroke 4
84.33,151.92,Stroke 4
97.88,110.48,Stroke 5
95.73,125.85,Stroke 5
102.85,120.14,Stroke 5
110.03,120.93,Stroke 5
111.04,111.8,Stroke 6
109.8,126.78,Stroke 6
116.62,120.69,Stroke 6
126.27,121.07,Stroke 6
129.2,111.94,Stroke 7
127.89,126.09,Stroke 7
135.2,120.36,Stroke 7
141.67,120.93,Stroke 7
143.71,124.98,Stroke 8
140.77,135.84,Stroke 8
148.01,129.84,Stroke 8
171.01,129.95,Stroke 8
143.84,117.98,Stroke 9
143.71,124.98,Stroke 9
148.36,121.11,Stroke 9
171.1,121.91,Stroke 9
142.79,105.89,Stroke 10
143.84,117.98,Stroke 10
148.98,113.96,Stroke 10
170.98,114.78,Stroke 10
166.84,104.08,Stroke 11
178.92,106.86,Stroke 11
172.99,111.88,Stroke 11
171.01,129.95,Stroke 11
171.79,88.09,Stroke 12
197.95,90.02,Stroke 12
183.3,100.46,Stroke 12
182.22,145.93,Stroke 12
