x,y,label
72.08,81.85,Stroke 1
69.2,107.85,Stroke 1
83.03,96.74,Stroke 1
164.2,97.77,Stroke 1
73.15,127.93,Stroke 2
70.84,153.86,Stroke 2
83.9,143.56,Stroke 2
131.02,139.86,Stroke 2
81.96,111.14,Stroke 3
96.07,114.11,Stroke 3
89.72,119.79,Stroke 3
89.74,152.11,Stroke 3
111.99,112.85,Stroke 4
96.07,114.11,Stroke 4
101.0,120.32,Stroke 4
100.89,152.21,Stroke 4
115.14,122.07,Stroke 5
113.79,139.98,Stroke 5
123.36,133.1,Stroke 5
151.81,133.86,Stroke 5
126.85,113.72,Stroke 6
136.04,115.99,Stroke 6
131.12,120.25,Stroke 6
131.02,139.86,Stroke 6
124.85,100.85,Stroke 7
122.72,117.98,Stroke 7
131.68,110.85,Stroke 7
151.97,111.8,Stroke 7
136.04,115.99,Stroke 8
142.9,116.84,Stroke 8
139.15,119.96,Stroke 8
138.83,139.96,Stroke 8
151.09,116.11,Stroke 9
142.9,116.84,Stroke 9
146.24,120.21,Stroke 9
145.64,140.02,Stroke 9
146.82,101.85,Stroke 10
164.03,103.02,Stroke 10
154.51,110.0,Stroke 10
153.74,140.19,Stroke 10
159.2,90.12,Stroke 11
185.14,92.07,Stroke 11
170.66,102.92,Stroke 11
170.06,146.05,Stroke 11
