x,y,label
83.99,129.81,Stroke 1
81.01,155.87,Stroke 1
95.45,144.94,Stroke 1
154.14,96.97,Stroke 1
84.15,87.9,Stroke 2
109.15,90.02,Stroke 2
95.82,100.73,Stroke 2
95.04,142.01,Stroke 2
110.08,80.83,Stroke 3
107.11,106.8,Stroke 3
120.76,94.9,Stroke 3
154.14,96.97,Stroke 3
126.24,99.94,Stroke 4
142.89,101.33,Stroke 4
133.12,108.14,Stroke 4
132.74,138.09,Stroke 4
135.65,121.41,Stroke 5
125.7,139.99,Stroke 5
134.85,137.14,Stroke 5
147.36,143.59,Stroke 5
148.99,88.87,Stroke 6
175.06,90.89,Stroke 6
160.43,100.9,Stroke 6
95.04,142.01,Stroke 6
