x,y,label
63.09,81.91,Stroke 1
60.09,108.08,Stroke 1
74.95,97.45,Stroke 1
175.81,98.23,Stroke 1
65.02,125.87,Stroke 2
62.02,151.98,Stroke 2
77.44,140.93,Stroke 2
116.33,138.15,Stroke 2
70.15,114.94,Stroke 3
83.99,117.85,Stroke 3
77.67,122.78,Stroke 3
77.38,153.07,Stroke 3
98.1,116.05,Stroke 4
83.99,117.85,Stroke 4
88.53,123.04,Stroke 4
87.92,153.22,Stroke 4
110.1,112.0,Stroke 5
100.22,121.62,Stroke 5
107.73,122.02,Stroke 5
112.9,126.01,Stroke 5
111.13,103.2,Stroke 6
121.02,105.14,Stroke 6
116.73,109.28,Stroke 6
112.9,126.01,Stroke 6
110.1,112.0,Stroke 7
120.05,115.96,Stroke 7
117.54,119.54,Stroke 7
116.33,138.15,Stroke 7
132.13,104.85,Stroke 8
121.02,105.14,Stroke 8
124.63,108.85,Stroke 8
124.24,114.09,Stroke 8
133.92,114.07,Stroke 9
120.05,115.96,Stroke 9
125.19,120.02,Stroke 9
124.4,138.2,Stroke 9
133.92,114.07,Stroke 10
133.02,127.69,Stroke 10
140.08,121.69,Stroke 10
146.02,122.82,Stroke 10
147.03,113.17,Stroke 11
145.8,127.84,Stroke 11
152.71,121.94,Stroke 11
176.18,122.81,Stroke 11
160.1,103.97,Stroke 12
174.95,105.87,Stroke 12
166.83,111.73,Stroke 12
166.16,136.96,Stroke 12
168.83,88.88,Stroke 13
195.05,90.15,Stroke 13
180.6,100.66,Stroke 13
179.23,146.06,Stroke 13
