x,y,label
93.81,92.11,Stroke 1
76.94,110.08,Stroke 1
89.37,109.01,Stroke 1
97.37,115.81,Stroke 1
96.04,107.96,Stroke 2
78.8,126.76,Stroke 2
91.34,125.35,Stroke 2
98.93,131.86,Stroke 2
98.84,90.67,Stroke 3
117.07,94.97,Stroke 3
108.27,102.66,Stroke 3
108.13,146.04,Stroke 3
112.12,91.62,Stroke 4
137.93,92.73,Stroke 4
123.39,103.79,Stroke 4
123.16,145.94,Stroke 4
127.01,103.15,Stroke 5
142.0,106.97,Stroke 5
135.16,113.24,Stroke 5
135.15,146.0,Stroke 5
158.02,105.14,Stroke 6
142.0,106.97,Stroke 6
147.07,112.28,Stroke 6
146.25,114.9,Stroke 6
140.97,113.81,Stroke 7
155.88,114.82,Stroke 7
147.18,120.28,Stroke 7
146.98,146.18,Stroke 7
151.92,90.13,Stroke 8
177.8,92.05,Stroke 8
163.06,102.5,Stroke 8
162.13,146.07,Stroke 8
