x,y,label
44.87,126.98,Stroke 1
41.8,152.04,Stroke 1
56.15,141.23,Stroke 1
126.81,142.96,Stroke 1
46.11,100.96,Stroke 2
44.87,126.98,Stroke 2
56.65,115.29,Stroke 2
76.05,116.85,Stroke 2
76.92,87.96,Stroke 3
79.03,107.96,Stroke 3
86.12,102.83,Stroke 3
126.85,102.92,Stroke 3
79.03,107.96,Stroke 4
78.82,121.87,Stroke 4
86.91,115.08,Stroke 4
127.04,115.03,Stroke 4
78.82,121.87,Stroke 5
73.9,139.81,Stroke 5
87.73,128.71,Stroke 5
126.95,128.93,Stroke 5
119.12,85.15,Stroke 6
141.94,88.16,Stroke 6
130.45,96.57,Stroke 6
126.95,128.93,Stroke 6
127.64,126.12,Stroke 7
124.78,153.77,Stroke 7
139.35,141.97,Stroke 7
198.93,146.11,Stroke 7
142.87,77.98,Stroke 8
138.91,102.89,Stroke 8
152.84,92.69,Stroke 8
192.87,96.9,Stroke 8
150.14,107.92,Stroke 9
152.84,122.93,Stroke 9
158.91,118.28,Stroke 9
194.89,118.17,Stroke 9
152.84,122.93,Stroke 10
148.75,136.74,Stroke 10
159.31,129.34,Stroke 10
194.77,128.8,Stroke 10
175.87,104.99,Stroke 11
161.01,106.01,Stroke 11
170.41,112.29,Stroke 11
179.28,140.86,Stroke 11
188.11,99.92,Stroke 12
175.87,104.99,Stroke 12
181.04,109.01,Stroke 12
189.01,137.23,Stroke 12
188.08,90.03,Stroke 13
213.96,92.04,Stroke 13
199.3,102.04,Stroke 13
198.93,146.11,Stroke 13
