x,y,label
96.01,89.15,Stroke 1
94.1,107.85,Stroke 1
102.43,99.5,Stroke 1
116.01,100.98,Stroke 1
96.0,118.02,Stroke 2
94.02,136.78,Stroke 2
102.52,128.3,Stroke 2
116.03,129.94,Stroke 2
110.83,113.95,Stroke 3
126.97,118.59,Stroke 3
117.6,124.0,Stroke 3
116.03,129.94,Stroke 3
122.01,100.29,Stroke 4
110.83,113.95,Stroke 4
118.06,113.17,Stroke 4
123.91,117.94,Stroke 4
110.87,87.7,Stroke 5
128.11,89.77,Stroke 5
118.17,95.15,Stroke 5
116.01,100.98,Stroke 5
121.87,129.74,Stroke 6
109.17,142.9,Stroke 6
118.29,141.83,Stroke 6
123.92,146.83,Stroke 6
128.11,89.77,Stroke 7
142.87,90.99,Stroke 7
137.45,94.87,Stroke 7
137.03,100.14,Stroke 7
132.1,117.17,Stroke 8
142.97,118.92,Stroke 8
137.71,123.23,Stroke 8
136.97,128.93,Stroke 8
136.89,102.08,Stroke 9
151.36,103.99,Stroke 9
143.19,109.44,Stroke 9
142.89,117.05,Stroke 9
136.94,130.33,Stroke 10
153.83,132.18,Stroke 10
143.24,137.46,Stroke 10
142.84,146.95,Stroke 10
142.97,118.92,Stroke 11
150.05,118.92,Stroke 11
146.04,122.0,Stroke 11
145.88,130.89,Stroke 11
150.07,90.19,Stroke 12
142.87,90.99,Stroke 12
146.18,93.6,Stroke 12
145.9,102.27,Stroke 12
148.15,88.55,Stroke 13
161.84,89.97,Stroke 13
153.73,94.51,Stroke 13
152.07,103.09,Stroke 13
161.88,118.13,Stroke 14
150.05,118.92,Stroke 14
153.75,122.28,Stroke 14
152.03,131.18,Stroke 14
