x,y,label
87.45,102.11,Stroke 1
82.07,121.99,Stroke 1
94.37,111.89,Stroke 1
119.9,112.1,Stroke 1
108.95,87.85,Stroke 2
92.9,104.89,Stroke 2
104.77,104.02,Stroke 2
111.89,110.77,Stroke 2
113.12,100.96,Stroke 3
130.92,104.02,Stroke 3
122.69,111.7,Stroke 3
122.95,145.16,Stroke 3
113.73,86.22,Stroke 4
129.99,89.74,Stroke 4
122.85,94.7,Stroke 4
122.28,102.83,Stroke 4
129.99,89.74,Stroke 5
142.87,90.05,Stroke 5
135.12,95.12,Stroke 5
135.27,101.91,Stroke 5
130.92,104.02,Stroke 6
142.97,104.88,Stroke 6
135.88,111.79,Stroke 6
135.91,145.12,Stroke 6
153.92,90.02,Stroke 7
142.87,90.05,Stroke 7
147.11,95.24,Stroke 7
146.81,102.15,Stroke 7
142.97,104.88,Stroke 8
154.87,104.99,Stroke 8
147.28,112.03,Stroke 8
147.21,145.89,Stroke 8
172.11,88.73,Stroke 9
153.92,90.02,Stroke 9
159.0,95.82,Stroke 9
158.36,102.77,Stroke 9
172.93,103.0,Stroke 10
154.87,104.99,Stroke 10
159.31,111.93,Stroke 10
159.17,146.02,Stroke 10
