x,y,label
57.03,125.02,Stroke 1
54.07,151.87,Stroke 1
68.55,140.69,Stroke 1
114.62,141.3,Stroke 1
58.0,81.82,Stroke 2
55.03,108.01,Stroke 2
69.6,96.99,Stroke 2
182.04,98.17,Stroke 2
67.21,114.13,Stroke 3
81.02,116.95,Stroke 3
74.76,121.95,Stroke 3
74.36,152.94,Stroke 3
94.99,115.91,Stroke 4
81.02,116.95,Stroke 4
85.54,122.11,Stroke 4
85.1,152.85,Stroke 4
112.25,103.98,Stroke 5
100.47,117.12,Stroke 5
108.9,116.78,Stroke 5
114.01,120.85,Stroke 5
113.3,124.59,Stroke 6
103.76,131.93,Stroke 6
111.98,131.91,Stroke 6
117.98,136.91,Stroke 6
117.0,119.91,Stroke 7
112.03,125.11,Stroke 7
117.46,126.36,Stroke 7
123.34,131.9,Stroke 7
128.0,108.07,Stroke 8
117.0,119.91,Stroke 8
123.01,120.74,Stroke 8
127.84,128.07,Stroke 8
133.89,118.18,Stroke 9
131.68,128.1,Stroke 9
138.53,122.16,Stroke 9
147.73,116.71,Stroke 9
132.13,107.06,Stroke 10
133.89,118.18,Stroke 10
138.75,116.42,Stroke 10
147.33,116.0,Stroke 10
148.85,123.94,Stroke 11
145.76,135.97,Stroke 11
153.72,129.84,Stroke 11
181.77,129.71,Stroke 11
147.44,111.17,Stroke 12
148.85,123.94,Stroke 12
154.33,119.85,Stroke 12
181.84,120.09,Stroke 12
147.96,102.85,Stroke 13
149.08,115.96,Stroke 13
154.73,111.7,Stroke 13
182.25,111.87,Stroke 13
161.05,113.84,Stroke 14
173.12,115.06,Stroke 14
166.39,120.24,Stroke 14
165.82,136.95,Stroke 14
175.2,88.2,Stroke 15
201.95,90.06,Stroke 15
186.78,101.03,Stroke 15
186.14,146.01,Stroke 15
