x,y,label
71.88,129.05,Stroke 1
68.97,155.83,Stroke 1
82.56,144.81,Stroke 1
166.24,96.72,Stroke 1
72.19,87.79,Stroke 2
97.82,89.88,Stroke 2
83.76,99.96,Stroke 2
83.12,141.25,Stroke 2
91.89,117.9,Stroke 3
88.82,130.07,Stroke 3
96.64,123.91,Stroke 3
124.1,124.0,Stroke 3
95.13,106.11,Stroke 4
91.89,117.9,Stroke 4
97.03,113.42,Stroke 4
123.93,113.87,Stroke 4
98.03,80.07,Stroke 5
95.13,106.11,Stroke 5
109.25,95.09,Stroke 5
166.24,96.72,Stroke 5
119.15,101.71,Stroke 6
136.13,102.87,Stroke 6
126.55,109.4,Stroke 6
124.1,124.0,Stroke 6
120.19,127.05,Stroke 7
118.78,143.9,Stroke 7
127.1,136.93,Stroke 7
155.11,137.99,Stroke 7
145.85,110.1,Stroke 8
132.97,123.82,Stroke 8
142.57,123.69,Stroke 8
147.97,128.18,Stroke 8
149.22,101.97,Stroke 9
165.91,103.19,Stroke 9
156.51,110.22,Stroke 9
155.11,137.99,Stroke 9
160.85,88.88,Stroke 10
187.1,90.76,Stroke 10
172.57,101.41,Stroke 10
171.84,145.87,Stroke 10
