x,y,label
72.42,145.28,Stroke 1
89.26,154.84,Stroke 1
81.61,139.1,Stroke 1
83.64,124.01,Stroke 1
71.14,90.2,Stroke 2
96.94,91.97,Stroke 2
82.16,101.68,Stroke 2
82.68,138.81,Stroke 2
104.93,84.95,Stroke 3
87.93,102.87,Stroke 3
100.0,101.94,Stroke 3
107.2,108.14,Stroke 3
96.12,125.94,Stroke 4
92.69,142.85,Stroke 4
102.6,133.02,Stroke 4
112.24,133.8,Stroke 4
95.01,107.04,Stroke 5
96.12,125.94,Stroke 5
103.13,119.68,Stroke 5
112.81,120.08,Stroke 5
112.92,106.92,Stroke 6
114.07,125.02,Stroke 6
120.8,120.01,Stroke 6
158.03,121.05,Stroke 6
114.07,125.02,Stroke 7
110.96,142.0,Stroke 7
121.07,133.31,Stroke 7
154.99,133.05,Stroke 7
170.07,122.07,Stroke 8
156.89,133.06,Stroke 8
165.09,134.82,Stroke 8
171.79,142.2,Stroke 8
172.95,106.03,Stroke 9
158.85,119.82,Stroke 9
165.37,120.85,Stroke 9
170.3,125.39,Stroke 9
185.97,105.08,Stroke 10
170.07,122.07,Stroke 10
177.94,119.64,Stroke 10
185.03,127.96,Stroke 10
185.97,118.92,Stroke 11
167.85,132.08,Stroke 11
178.37,134.09,Stroke 11
184.14,141.0,Stroke 11
