x,y,label
64.19,81.97,Stroke 1
61.8,108.11,Stroke 1
76.38,97.6,Stroke 1
174.18,98.24,Stroke 1
66.12,125.96,Stroke 2
63.16,152.07,Stroke 2
78.34,141.29,Stroke 2
144.77,140.13,Stroke 2
71.21,115.1,Stroke 3
85.01,117.99,Stroke 3
78.66,123.2,Stroke 3
78.71,153.19,Stroke 3
99.1,116.88,Stroke 4
85.01,117.99,Stroke 4
89.47,122.71,Stroke 4
89.07,153.84,Stroke 4
99.1,116.88,Stroke 5
99.8,128.96,Stroke 5
106.12,123.03,Stroke 5
118.86,123.06,Stroke 5
100.95,107.9,Stroke 6
99.1,116.88,Stroke 6
106.66,117.32,Stroke 6
113.77,116.06,Stroke 6
113.06,123.08,Stroke 7
112.71,140.02,Stroke 7
120.33,133.2,Stroke 7
142.18,133.94,Stroke 7
115.72,100.91,Stroke 8
113.06,123.08,Stroke 8
121.35,111.23,Stroke 8
142.04,111.87,Stroke 8
138.81,102.75,Stroke 9
149.08,105.18,Stroke 9
144.4,110.62,Stroke 9
142.18,133.94,Stroke 9
149.08,105.18,Stroke 10
156.88,105.77,Stroke 10
152.7,110.19,Stroke 10
152.73,140.0,Stroke 10
156.88,105.77,Stroke 11
164.85,105.87,Stroke 11
159.84,110.57,Stroke 11
159.79,140.06,Stroke 11
174.15,105.18,Stroke 12
164.85,105.87,Stroke 12
167.42,110.93,Stroke 12
167.18,140.69,Stroke 12
167.88,88.83,Stroke 13
193.96,90.8,Stroke 13
179.59,101.2,Stroke 13
178.8,146.17,Stroke 13
