x,y,label
81.88,87.13,Stroke 1
106.82,89.13,Stroke 1
92.76,99.22,Stroke 1
92.25,138.85,Stroke 1
81.81,127.08,Stroke 2
78.98,152.88,Stroke 2
93.29,141.73,Stroke 2
137.31,145.18,Stroke 2
104.56,120.58,Stroke 3
96.86,127.95,Stroke 3
104.38,128.6,Stroke 3
109.75,133.14,Stroke 3
108.9,118.15,Stroke 4
104.12,122.99,Stroke 4
108.52,123.21,Stroke 4
113.33,128.7,Stroke 4
118.06,107.17,Stroke 5
108.9,118.15,Stroke 5
113.95,118.83,Stroke 5
118.88,123.01,Stroke 5
119.32,122.04,Stroke 6
110.97,133.68,Stroke 6
116.85,132.83,Stroke 6
121.85,137.1,Stroke 6
107.09,82.11,Stroke 7
104.92,106.96,Stroke 7
118.05,96.28,Stroke 7
156.95,98.16,Stroke 7
121.52,112.77,Stroke 8
119.88,128.91,Stroke 8
128.37,122.14,Stroke 8
155.87,122.86,Stroke 8
128.85,102.88,Stroke 9
141.93,105.8,Stroke 9
135.52,110.96,Stroke 9
135.39,138.13,Stroke 9
154.95,104.03,Stroke 10
141.93,105.8,Stroke 10
145.75,110.48,Stroke 10
145.58,138.65,Stroke 10
151.8,89.98,Stroke 11
177.08,91.99,Stroke 11
162.54,102.52,Stroke 11
162.11,145.96,Stroke 11
