x,y,label
81.9,87.02,Stroke 1
106.79,89.05,Stroke 1
92.86,99.55,Stroke 1
92.08,139.91,Stroke 1
81.8,127.0,Stroke 2
78.96,152.85,Stroke 2
94.55,142.07,Stroke 2
104.1,139.89,Stroke 2
98.37,109.9,Stroke 3
107.89,111.84,Stroke 3
104.27,117.0,Stroke 3
104.1,139.89,Stroke 3
109.98,111.09,Stroke 4
119.97,111.32,Stroke 4
112.5,116.31,Stroke 4
112.14,139.14,Stroke 4
107.74,116.87,Stroke 5
117.89,117.98,Stroke 5
112.6,120.7,Stroke 5
112.14,139.14,Stroke 5
107.03,81.98,Stroke 6
104.0,106.31,Stroke 6
117.13,96.35,Stroke 6
157.13,98.01,Stroke 6
137.05,109.08,Stroke 7
119.97,111.32,Stroke 7
128.23,115.6,Stroke 7
127.89,138.35,Stroke 7
137.05,109.08,Stroke 8
136.74,122.07,Stroke 8
142.91,116.97,Stroke 8
158.9,116.96,Stroke 8
151.83,89.89,Stroke 9
177.08,91.94,Stroke 9
162.6,102.17,Stroke 9
161.03,151.34,Stroke 9
