x,y,label
52.05,117.98,Stroke 1
46.95,138.82,Stroke 1
59.16,127.59,Stroke 1
93.93,127.92,Stroke 1
49.79,96.87,Stroke 2
52.05,117.98,Stroke 2
60.05,112.39,Stroke 2
103.1,112.01,Stroke 2
98.95,124.98,Stroke 3
88.84,137.03,Stroke 3
101.36,134.04,Stroke 3
109.17,138.93,Stroke 3
104.06,115.92,Stroke 4
98.95,124.98,Stroke 4
108.11,125.73,Stroke 4
115.96,130.06,Stroke 4
113.81,103.74,Stroke 5
104.06,115.92,Stroke 5
112.73,115.98,Stroke 5
120.03,120.84,Stroke 5
122.88,118.05,Stroke 6
110.95,140.97,Stroke 6
122.22,137.03,Stroke 6
131.36,141.12,Stroke 6
135.07,86.09,Stroke 7
132.13,113.19,Stroke 7
146.27,102.5,Stroke 7
188.86,103.01,Stroke 7
136.05,119.21,Stroke 8
133.84,145.98,Stroke 8
147.0,135.43,Stroke 8
189.16,136.06,Stroke 8
153.17,105.27,Stroke 9
162.87,106.97,Stroke 9
158.22,111.34,Stroke 9
157.98,134.17,Stroke 9
174.94,105.3,Stroke 10
162.87,106.97,Stroke 10
166.58,111.85,Stroke 10
166.87,134.14,Stroke 10
162.87,106.97,Stroke 11
172.93,112.84,Stroke 11
167.0,115.88,Stroke 11
166.87,134.14,Stroke 11
181.07,88.77,Stroke 12
207.84,90.17,Stroke 12
192.56,101.7,Stroke 12
192.05,146.08,Stroke 12
