x,y,label
67.77,87.92,Stroke 1
92.87,89.95,Stroke 1
78.96,100.1,Stroke 1
78.05,142.07,Stroke 1
67.04,129.12,Stroke 2
64.07,155.91,Stroke 2
79.0,145.24,Stroke 2
170.15,97.08,Stroke 2
86.17,120.04,Stroke 3
82.99,132.97,Stroke 3
90.93,126.65,Stroke 3
111.6,126.21,Stroke 3
84.24,106.9,Stroke 4
86.17,120.04,Stroke 4
91.59,116.05,Stroke 4
116.09,116.95,Stroke 4
93.06,80.14,Stroke 5
90.08,106.93,Stroke 5
103.92,95.04,Stroke 5
170.15,97.08,Stroke 5
114.03,125.03,Stroke 6
108.18,132.73,Stroke 6
115.18,130.55,Stroke 6
120.9,134.07,Stroke 6
118.6,118.58,Stroke 7
114.03,125.03,Stroke 7
119.21,124.59,Stroke 7
124.86,128.1,Stroke 7
123.78,106.93,Stroke 8
116.02,120.3,Stroke 8
122.72,118.99,Stroke 8
127.22,121.96,Stroke 8
128.97,121.11,Stroke 9
122.14,134.81,Stroke 9
128.47,132.37,Stroke 9
133.3,135.15,Stroke 9
137.77,106.17,Stroke 10
138.99,120.0,Stroke 10
144.11,115.96,Stroke 10
161.19,116.8,Stroke 10
138.99,120.0,Stroke 11
135.88,133.89,Stroke 11
144.32,126.33,Stroke 11
161.9,126.87,Stroke 11
157.06,103.96,Stroke 12
171.8,106.14,Stroke 12
163.9,111.97,Stroke 12
163.26,140.81,Stroke 12
164.15,88.85,Stroke 13
190.88,90.77,Stroke 13
176.37,100.89,Stroke 13
175.0,145.08,Stroke 13
