x,y,label
75.82,100.8,Stroke 1
73.06,127.01,Stroke 1
84.63,116.45,Stroke 1
111.28,118.97,Stroke 1
90.96,93.71,Stroke 2
112.05,97.27,Stroke 2
99.55,103.96,Stroke 2
98.63,115.22,Stroke 2
100.88,115.8,Stroke 3
122.8,119.06,Stroke 3
108.51,128.45,Stroke 3
107.26,146.17,Stroke 3
107.05,97.11,Stroke 4
118.95,97.11,Stroke 4
112.2,103.61,Stroke 4
111.28,118.97,Stroke 4
118.95,97.11,Stroke 5
133.39,97.23,Stroke 5
122.99,103.95,Stroke 5
111.28,118.97,Stroke 5
131.05,101.94,Stroke 6
146.05,105.82,Stroke 6
139.07,111.44,Stroke 6
139.1,145.18,Stroke 6
161.81,103.79,Stroke 7
146.05,105.82,Stroke 7
151.01,110.9,Stroke 7
150.14,113.57,Stroke 7
144.91,112.22,Stroke 8
159.07,113.28,Stroke 8
151.08,119.04,Stroke 8
150.93,145.91,Stroke 8
156.12,90.12,Stroke 9
181.95,92.04,Stroke 9
167.19,102.66,Stroke 9
166.87,146.08,Stroke 9
