x,y,label
76.06,102.98,Stroke 1
57.04,123.07,Stroke 1
71.43,121.59,Stroke 1
78.19,128.0,Stroke 1
79.04,120.94,Stroke 2
76.91,145.95,Stroke 2
89.93,135.63,Stroke 2
132.09,136.84,Stroke 2
80.18,90.82,Stroke 3
79.05,120.29,Stroke 3
90.27,105.34,Stroke 3
118.86,106.1,Stroke 3
133.08,95.3,Stroke 4
132.98,118.06,Stroke 4
120.13,106.91,Stroke 4
88.92,108.13,Stroke 4
135.8,90.03,Stroke 5
161.1,92.02,Stroke 5
146.82,103.07,Stroke 5
145.9,146.04,Stroke 5
162.9,102.03,Stroke 6
149.19,116.01,Stroke 6
159.19,115.85,Stroke 6
164.8,119.9,Stroke 6
167.01,120.0,Stroke 7
152.85,133.97,Stroke 7
162.27,133.06,Stroke 7
168.06,138.27,Stroke 7
178.93,106.11,Stroke 8
167.01,120.0,Stroke 8
174.98,118.95,Stroke 8
181.13,124.84,Stroke 8
173.97,90.78,Stroke 9
199.89,92.04,Stroke 9
184.53,102.86,Stroke 9
184.19,146.08,Stroke 9
