x,y,label
81.94,113.87,Stroke 1
90.1,121.01,Stroke 1
87.4,123.7,Stroke 1
87.83,145.33,Stroke 1
82.1,79.83,Stroke 2
91.88,85.98,Stroke 2
88.23,87.23,Stroke 2
87.78,106.09,Stroke 2
95.13,136.84,Stroke 3
80.85,150.7,Stroke 3
89.05,148.06,Stroke 3
93.23,152.94,Stroke 3
88.88,101.05,Stroke 4
81.94,113.87,Stroke 4
89.35,111.13,Stroke 4
94.31,116.22,Stroke 4
104.05,108.79,Stroke 5
90.1,121.01,Stroke 5
98.05,123.53,Stroke 5
103.07,127.6,Stroke 5
95.13,136.84,Stroke 6
93.01,145.67,Stroke 6
98.45,140.26,Stroke 6
103.95,140.83,Stroke 6
100.97,76.17,Stroke 7
91.63,86.12,Stroke 7
98.91,86.58,Stroke 7
104.67,91.94,Stroke 7
90.1,121.01,Stroke 8
95.13,136.84,Stroke 8
99.5,132.87,Stroke 8
107.37,134.23,Stroke 8
96.18,99.09,Stroke 9
93.89,108.66,Stroke 9
100.44,104.07,Stroke 9
104.05,110.98,Stroke 9
95.8,89.84,Stroke 10
96.18,99.09,Stroke 10
100.72,95.86,Stroke 10
129.01,95.91,Stroke 10
105.68,134.91,Stroke 11
103.17,145.06,Stroke 11
109.73,140.38,Stroke 11
128.16,140.08,Stroke 11
104.95,125.86,Stroke 12
105.68,134.91,Stroke 12
110.13,132.88,Stroke 12
128.02,132.86,Stroke 12
105.86,89.04,Stroke 13
106.09,97.94,Stroke 13
110.97,96.07,Stroke 13
129.01,95.91,Stroke 13
106.09,97.94,Stroke 14
104.05,108.79,Stroke 14
111.08,104.07,Stroke 14
138.2,108.84,Stroke 14
139.06,88.76,Stroke 15
138.89,95.07,Stroke 15
130.63,94.79,Stroke 15
104.97,96.92,Stroke 15
146.03,95.17,Stroke 16
141.17,110.07,Stroke 16
130.81,103.06,Stroke 16
104.09,103.76,Stroke 16
133.98,125.73,Stroke 17
130.85,133.53,Stroke 17
135.37,133.55,Stroke 17
143.21,143.08,Stroke 17
137.56,130.01,Stroke 18
139.62,138.77,Stroke 18
142.27,134.23,Stroke 18
145.1,133.55,Stroke 18
150.19,139.85,Stroke 19
164.43,149.2,Stroke 19
157.64,134.19,Stroke 19
158.72,115.23,Stroke 19
146.18,79.9,Stroke 20
174.9,81.94,Stroke 20
158.64,93.55,Stroke 20
156.92,145.5,Stroke 20
