x,y,label
74.1,82.82,Stroke 1
71.92,108.11,Stroke 1
84.46,97.91,Stroke 1
163.05,98.28,Stroke 1
78.98,110.8,Stroke 2
91.97,113.87,Stroke 2
85.87,119.02,Stroke 2
85.71,150.18,Stroke 2
75.21,127.87,Stroke 3
72.94,153.1,Stroke 3
86.15,142.31,Stroke 3
168.12,145.93,Stroke 3
105.11,112.07,Stroke 4
91.97,113.87,Stroke 4
96.22,119.2,Stroke 4
95.74,150.23,Stroke 4
105.11,112.07,Stroke 5
106.63,125.15,Stroke 5
110.38,120.87,Stroke 5
127.17,116.9,Stroke 5
123.04,102.84,Stroke 6
135.06,105.83,Stroke 6
129.39,110.43,Stroke 6
129.32,139.11,Stroke 6
147.12,104.19,Stroke 7
135.06,105.83,Stroke 7
138.67,110.34,Stroke 7
138.75,139.21,Stroke 7
147.29,121.66,Stroke 8
141.0,127.05,Stroke 8
148.22,127.35,Stroke 8
153.89,131.06,Stroke 8
153.08,116.1,Stroke 9
148.07,121.85,Stroke 9
153.63,122.14,Stroke 9
157.53,125.94,Stroke 9
161.19,105.96,Stroke 10
153.08,116.1,Stroke 10
158.53,116.87,Stroke 10
164.05,121.12,Stroke 10
163.11,123.0,Stroke 11
155.02,132.17,Stroke 11
161.86,131.5,Stroke 11
166.0,135.08,Stroke 11
157.89,90.04,Stroke 12
183.15,92.0,Stroke 12
168.68,102.04,Stroke 12
168.12,145.93,Stroke 12
