x,y,label
50.18,123.01,Stroke 1
47.96,148.87,Stroke 1
60.43,138.0,Stroke 1
89.73,139.05,Stroke 1
51.76,91.95,Stroke 2
48.93,117.82,Stroke 2
61.12,106.17,Stroke 2
89.92,107.82,Stroke 2
104.57,129.07,Stroke 3
91.0,139.11,Stroke 3
99.51,139.27,Stroke 3
104.02,149.13,Stroke 3
110.02,97.01,Stroke 4
91.9,107.91,Stroke 4
100.27,110.18,Stroke 4
105.04,117.87,Stroke 4
113.12,94.02,Stroke 5
111.09,119.0,Stroke 5
123.2,109.4,Stroke 5
151.83,110.08,Stroke 5
115.3,124.28,Stroke 6
111.85,149.0,Stroke 6
124.4,139.16,Stroke 6
172.09,140.12,Stroke 6
170.87,99.89,Stroke 7
166.84,120.06,Stroke 7
152.82,110.14,Stroke 7
117.0,110.59,Stroke 7
166.8,89.11,Stroke 8
187.02,93.13,Stroke 8
177.59,102.89,Stroke 8
177.82,145.89,Stroke 8
182.0,90.08,Stroke 9
208.08,90.98,Stroke 9
193.3,101.96,Stroke 9
193.13,146.07,Stroke 9
