x,y,label
58.88,102.82,Stroke 1
56.1,127.9,Stroke 1
67.93,118.15,Stroke 1
84.17,118.08,Stroke 1
74.85,123.97,Stroke 2
71.97,150.1,Stroke 2
84.69,138.5,Stroke 2
100.96,140.1,Stroke 2
76.98,85.11,Stroke 3
74.91,110.98,Stroke 3
86.18,100.61,Stroke 3
109.45,102.06,Stroke 3
101.78,129.9,Stroke 4
98.96,155.05,Stroke 4
112.62,144.19,Stroke 4
179.18,98.88,Stroke 4
102.96,87.08,Stroke 5
126.91,90.06,Stroke 5
113.79,99.77,Stroke 5
113.78,141.88,Stroke 5
139.11,104.16,Stroke 6
129.88,113.75,Stroke 6
136.19,114.45,Stroke 6
141.02,118.32,Stroke 6
139.23,113.27,Stroke 7
129.0,124.74,Stroke 7
136.84,123.97,Stroke 7
140.97,127.65,Stroke 7
127.82,82.11,Stroke 8
124.97,108.85,Stroke 8
138.37,97.17,Stroke 8
179.18,98.88,Stroke 8
133.13,129.91,Stroke 9
132.83,143.89,Stroke 9
139.3,138.47,Stroke 9
165.09,139.01,Stroke 9
139.11,104.16,Stroke 10
153.97,107.0,Stroke 10
148.61,112.18,Stroke 10
148.81,137.81,Stroke 10
153.97,107.0,Stroke 11
161.93,107.14,Stroke 11
157.55,111.93,Stroke 11
157.72,137.71,Stroke 11
173.78,106.03,Stroke 12
161.93,107.14,Stroke 12
165.44,112.22,Stroke 12
165.09,139.01,Stroke 12
172.19,88.12,Stroke 13
198.97,90.04,Stroke 13
183.79,100.97,Stroke 13
113.78,141.88,Stroke 13
