x,y,label
71.92,129.1,Stroke 1
68.97,155.82,Stroke 1
83.43,143.9,Stroke 1
166.87,96.88,Stroke 1
72.77,87.79,Stroke 2
97.79,89.89,Stroke 2
83.73,99.97,Stroke 2
83.11,141.01,Stroke 2
102.1,107.9,Stroke 3
90.96,119.83,Stroke 3
98.8,118.99,Stroke 3
103.29,122.93,Stroke 3
102.15,125.5,Stroke 4
93.99,132.91,Stroke 4
101.31,132.97,Stroke 4
106.26,137.11,Stroke 4
106.01,121.94,Stroke 5
99.66,127.16,Stroke 5
106.73,127.6,Stroke 5
112.11,132.88,Stroke 5
98.03,80.02,Stroke 6
95.76,105.99,Stroke 6
109.3,95.09,Stroke 6
166.87,96.88,Stroke 6
116.1,111.05,Stroke 7
106.01,121.94,Stroke 7
111.67,122.92,Stroke 7
116.1,128.13,Stroke 7
116.1,111.05,Stroke 8
116.97,132.05,Stroke 8
126.26,125.18,Stroke 8
155.84,125.82,Stroke 8
128.11,105.22,Stroke 9
140.96,107.99,Stroke 9
135.0,113.25,Stroke 9
134.97,140.99,Stroke 9
140.96,107.99,Stroke 10
149.08,108.83,Stroke 10
144.81,113.22,Stroke 10
144.41,141.03,Stroke 10
161.99,107.02,Stroke 11
149.08,108.83,Stroke 11
153.16,113.99,Stroke 11
152.92,141.94,Stroke 11
167.98,117.04,Stroke 12
156.13,125.74,Stroke 12
163.05,126.63,Stroke 12
166.88,132.05,Stroke 12
160.9,88.85,Stroke 13
187.09,90.75,Stroke 13
172.07,100.77,Stroke 13
171.05,145.09,Stroke 13
