x,y,label
58.01,125.04,Stroke 1
55.09,153.8,Stroke 1
70.12,142.79,Stroke 1
129.67,143.83,Stroke 1
59.95,99.8,Stroke 2
58.01,125.04,Stroke 2
70.45,114.27,Stroke 2
88.99,115.8,Stroke 2
90.02,89.93,Stroke 3
91.98,107.0,Stroke 3
98.48,102.37,Stroke 3
131.2,102.92,Stroke 3
91.98,107.0,Stroke 4
91.82,118.95,Stroke 4
99.01,113.01,Stroke 4
132.03,113.07,Stroke 4
91.82,118.95,Stroke 5
87.16,133.97,Stroke 5
99.07,125.16,Stroke 5
132.0,125.13,Stroke 5
123.97,89.0,Stroke 6
149.99,90.96,Stroke 6
134.89,101.75,Stroke 6
132.0,125.13,Stroke 6
129.81,129.01,Stroke 7
127.12,155.07,Stroke 7
140.68,144.62,Stroke 7
183.99,144.95,Stroke 7
142.86,102.9,Stroke 8
140.05,129.03,Stroke 8
153.19,118.37,Stroke 8
182.16,119.83,Stroke 8
173.96,88.11,Stroke 9
200.06,90.08,Stroke 9
184.81,100.98,Stroke 9
182.16,119.83,Stroke 9
