x,y,label
105.1,102.79,Stroke 1
95.92,106.69,Stroke 1
100.24,111.03,Stroke 1
99.91,122.15,Stroke 1
95.95,119.32,Stroke 2
94.83,129.17,Stroke 2
101.7,124.97,Stroke 2
155.96,124.03,Stroke 2
105.1,102.79,Stroke 3
104.76,113.19,Stroke 3
109.87,109.58,Stroke 3
146.86,109.19,Stroke 3
118.54,137.62,Stroke 4
112.9,140.57,Stroke 4
119.45,144.17,Stroke 4
123.95,145.38,Stroke 4
115.87,84.77,Stroke 5
126.14,85.9,Stroke 5
120.39,91.2,Stroke 5
116.83,148.1,Stroke 5
131.77,94.17,Stroke 6
141.97,94.95,Stroke 6
136.32,100.19,Stroke 6
134.06,145.79,Stroke 6
