x,y,label
69.95,81.88,Stroke 1
67.11,108.12,Stroke 1
80.42,97.45,Stroke 1
168.16,98.1,Stroke 1
71.2,125.8,Stroke 2
68.98,152.0,Stroke 2
82.59,141.35,Stroke 2
126.19,140.91,Stroke 2
79.91,115.77,Stroke 3
93.91,118.05,Stroke 3
86.93,123.25,Stroke 3
86.98,153.93,Stroke 3
108.09,116.76,Stroke 4
93.91,118.05,Stroke 4
97.82,123.32,Stroke 4
97.34,153.93,Stroke 4
112.03,104.91,Stroke 5
109.82,129.88,Stroke 5
122.32,119.95,Stroke 5
166.13,120.97,Stroke 5
161.99,88.84,Stroke 6
188.11,90.15,Stroke 6
173.27,101.12,Stroke 6
172.99,146.82,Stroke 6
