x,y,label
101.12,102.96,Stroke 1
81.04,124.05,Stroke 1
96.45,122.94,Stroke 1
105.11,130.29,Stroke 1
103.96,85.94,Stroke 2
101.24,111.06,Stroke 2
114.34,100.83,Stroke 2
156.06,102.0,Stroke 2
128.91,105.82,Stroke 3
108.93,106.04,Stroke 3
115.15,113.39,Stroke 3
114.96,146.84,Stroke 3
124.01,131.94,Stroke 4
120.9,144.85,Stroke 4
128.89,137.96,Stroke 4
157.12,137.95,Stroke 4
124.07,123.01,Stroke 5
124.01,131.94,Stroke 5
129.71,127.38,Stroke 5
157.22,128.02,Stroke 5
123.0,109.04,Stroke 6
124.07,123.01,Stroke 6
130.25,118.72,Stroke 6
157.22,119.07,Stroke 6
149.02,90.04,Stroke 7
174.85,91.97,Stroke 7
160.15,102.85,Stroke 7
159.79,146.08,Stroke 7
