x,y,label
50.88,105.96,Stroke 1
53.04,127.04,Stroke 1
61.15,121.05,Stroke 1
75.98,121.75,Stroke 1
53.04,127.04,Stroke 2
48.07,147.93,Stroke 2
61.68,136.64,Stroke 2
104.05,137.01,Stroke 2
76.01,88.89,Stroke 3
78.82,110.89,Stroke 3
85.92,104.4,Stroke 3
103.85,105.0,Stroke 3
78.82,110.89,Stroke 4
73.79,130.91,Stroke 4
86.01,120.46,Stroke 4
104.86,120.92,Stroke 4
96.03,88.98,Stroke 5
116.9,93.86,Stroke 5
106.82,101.51,Stroke 5
106.95,146.08,Stroke 5
111.88,89.17,Stroke 6
137.08,90.9,Stroke 6
122.8,101.59,Stroke 6
122.07,146.03,Stroke 6
131.07,104.85,Stroke 7
128.95,130.95,Stroke 7
142.91,119.09,Stroke 7
185.06,121.09,Stroke 7
180.94,88.78,Stroke 8
207.13,90.08,Stroke 8
191.94,100.93,Stroke 8
191.92,146.06,Stroke 8
