x,y,label
70.82,128.97,Stroke 1
67.93,155.05,Stroke 1
81.33,143.77,Stroke 1
171.1,144.96,Stroke 1
71.1,87.03,Stroke 2
96.85,89.08,Stroke 2
82.7,99.73,Stroke 2
81.92,140.89,Stroke 2
89.66,124.05,Stroke 3
88.78,136.96,Stroke 3
95.13,132.19,Stroke 3
119.05,132.85,Stroke 3
94.05,106.01,Stroke 4
88.07,118.93,Stroke 4
95.19,113.8,Stroke 4
118.14,114.19,Stroke 4
97.02,117.84,Stroke 5
104.91,119.29,Stroke 5
101.19,123.39,Stroke 5
101.13,139.81,Stroke 5
96.98,79.84,Stroke 6
94.05,106.01,Stroke 6
108.07,94.21,Stroke 6
166.92,96.66,Stroke 6
113.92,118.34,Stroke 7
104.91,119.29,Stroke 7
108.17,123.03,Stroke 7
107.4,139.98,Stroke 7
115.16,106.81,Stroke 8
130.82,108.13,Stroke 8
121.62,114.52,Stroke 8
121.18,139.81,Stroke 8
134.7,124.93,Stroke 9
131.73,136.01,Stroke 9
139.1,129.93,Stroke 9
157.41,130.01,Stroke 9
134.62,112.39,Stroke 10
134.7,124.93,Stroke 10
139.39,120.34,Stroke 10
156.08,120.95,Stroke 10
151.87,106.16,Stroke 11
167.01,107.95,Stroke 11
158.64,113.84,Stroke 11
157.84,140.14,Stroke 11
160.97,88.79,Stroke 12
187.81,90.1,Stroke 12
172.68,100.93,Stroke 12
171.91,145.74,Stroke 12
