x,y,label
45.8,116.94,Stroke 1
41.91,132.84,Stroke 1
51.2,124.31,Stroke 1
64.17,124.11,Stroke 1
45.74,104.98,Stroke 2
45.8,116.94,Stroke 2
51.41,111.36,Stroke 2
64.85,111.94,Stroke 2
43.19,87.96,Stroke 3
45.74,104.98,Stroke 3
51.82,100.01,Stroke 3
63.16,100.84,Stroke 3
64.11,82.03,Stroke 4
61.83,106.0,Stroke 4
73.58,96.28,Stroke 4
85.93,96.97,Stroke 4
64.06,119.81,Stroke 5
61.83,145.84,Stroke 5
74.68,134.22,Stroke 5
214.91,136.81,Stroke 5
77.87,121.1,Stroke 6
93.0,124.95,Stroke 6
85.26,130.23,Stroke 6
84.85,143.2,Stroke 6
85.95,82.09,Stroke 7
83.84,106.14,Stroke 7
95.25,96.7,Stroke 7
108.1,97.09,Stroke 7
104.95,124.9,Stroke 8
93.0,124.95,Stroke 8
97.64,130.51,Stroke 8
96.87,143.19,Stroke 8
120.02,123.19,Stroke 9
104.95,124.9,Stroke 9
108.55,130.73,Stroke 9
107.4,143.79,Stroke 9
108.87,81.11,Stroke 10
105.92,108.11,Stroke 10
119.33,97.19,Stroke 10
169.82,100.86,Stroke 10
130.99,114.0,Stroke 11
128.05,124.68,Stroke 11
135.15,118.96,Stroke 11
160.03,119.05,Stroke 11
129.85,102.81,Stroke 12
130.99,114.0,Stroke 12
136.28,109.93,Stroke 12
159.97,110.77,Stroke 12
155.98,100.24,Stroke 13
170.99,101.11,Stroke 13
162.46,107.25,Stroke 13
159.95,110.24,Stroke 13
156.78,121.93,Stroke 14
155.85,134.64,Stroke 14
162.68,129.01,Stroke 14
172.23,131.91,Stroke 14
179.73,105.05,Stroke 15
168.03,118.88,Stroke 15
176.57,118.87,Stroke 15
181.19,122.38,Stroke 15
183.05,100.88,Stroke 16
197.92,101.14,Stroke 16
189.22,107.38,Stroke 16
188.48,124.67,Stroke 16
