x,y,label
37.8,99.97,Stroke 1
35.96,126.0,Stroke 1
48.05,115.25,Stroke 1
67.03,116.09,Stroke 1
35.96,126.0,Stroke 2
33.11,153.83,Stroke 2
48.55,142.91,Stroke 2
107.05,143.95,Stroke 2
67.94,89.98,Stroke 3
69.89,107.0,Stroke 3
75.75,102.75,Stroke 3
109.83,102.94,Stroke 3
69.89,107.0,Stroke 4
69.8,118.07,Stroke 4
76.1,112.95,Stroke 4
110.01,113.82,Stroke 4
69.8,118.07,Stroke 5
65.1,134.01,Stroke 5
76.51,125.6,Stroke 5
110.03,125.22,Stroke 5
101.99,89.06,Stroke 6
127.12,91.13,Stroke 6
113.4,101.99,Stroke 6
110.03,125.22,Stroke 6
130.88,109.66,Stroke 7
141.93,110.08,Stroke 7
135.72,115.11,Stroke 7
135.96,143.15,Stroke 7
128.7,86.04,Stroke 8
125.81,110.95,Stroke 8
138.77,100.48,Stroke 8
203.9,101.88,Stroke 8
155.02,109.02,Stroke 9
141.93,110.08,Stroke 9
145.8,114.77,Stroke 9
146.02,143.77,Stroke 9
140.51,114.79,Stroke 10
153.03,117.07,Stroke 10
145.82,121.45,Stroke 10
146.02,143.77,Stroke 10
155.02,109.02,Stroke 11
174.0,111.03,Stroke 11
165.42,116.89,Stroke 11
165.09,143.85,Stroke 11
174.0,111.03,Stroke 12
174.86,124.16,Stroke 12
182.73,118.19,Stroke 12
205.04,118.84,Stroke 12
196.18,88.07,Stroke 13
222.88,90.01,Stroke 13
207.6,101.74,Stroke 13
206.99,145.7,Stroke 13
