x,y,label
71.91,129.09,Stroke 1
68.98,155.82,Stroke 1
83.0,144.52,Stroke 1
166.16,96.86,Stroke 1
72.18,87.78,Stroke 2
97.15,89.94,Stroke 2
83.74,100.56,Stroke 2
83.07,141.25,Stroke 2
98.07,80.1,Stroke 3
95.15,106.05,Stroke 3
109.01,94.85,Stroke 3
166.16,96.86,Stroke 3
114.11,110.97,Stroke 4
100.95,125.73,Stroke 4
111.29,124.61,Stroke 4
119.92,131.15,Stroke 4
114.8,100.09,Stroke 5
131.96,101.9,Stroke 5
121.92,108.24,Stroke 5
119.92,131.15,Stroke 5
127.09,124.03,Stroke 6
124.96,132.86,Stroke 6
131.4,128.79,Stroke 6
150.24,128.94,Stroke 6
126.65,108.19,Stroke 7
127.21,118.0,Stroke 7
131.55,115.15,Stroke 7
150.87,121.9,Stroke 7
127.21,118.0,Stroke 8
127.09,124.03,Stroke 8
131.56,120.8,Stroke 8
150.87,121.9,Stroke 8
145.0,100.05,Stroke 9
162.12,101.9,Stroke 9
152.38,108.55,Stroke 9
150.24,128.94,Stroke 9
160.81,88.84,Stroke 10
187.09,90.77,Stroke 10
172.18,100.74,Stroke 10
171.87,145.88,Stroke 10
