x,y,label
37.19,100.14,Stroke 1
35.94,126.02,Stroke 1
47.97,115.29,Stroke 1
67.04,116.85,Stroke 1
35.94,126.02,Stroke 2
33.09,153.95,Stroke 2
48.23,143.03,Stroke 2
106.98,143.95,Stroke 2
67.91,90.71,Stroke 3
69.85,107.89,Stroke 3
75.67,103.0,Stroke 3
109.12,103.09,Stroke 3
69.85,107.89,Stroke 4
69.8,118.96,Stroke 4
76.06,113.19,Stroke 4
109.85,113.94,Stroke 4
69.8,118.96,Stroke 5
65.02,134.79,Stroke 5
76.58,125.79,Stroke 5
109.92,125.94,Stroke 5
101.98,89.8,Stroke 6
127.09,91.92,Stroke 6
113.44,101.02,Stroke 6
106.98,143.95,Stroke 6
107.89,129.82,Stroke 7
105.15,155.89,Stroke 7
119.7,144.06,Stroke 7
206.92,145.9,Stroke 7
131.06,110.77,Stroke 8
132.91,123.98,Stroke 8
138.37,119.43,Stroke 8
162.03,120.09,Stroke 8
132.91,123.98,Stroke 9
129.75,136.89,Stroke 9
138.56,130.08,Stroke 9
162.11,130.11,Stroke 9
127.97,85.12,Stroke 10
126.08,108.84,Stroke 10
139.12,100.05,Stroke 10
203.94,102.03,Stroke 10
157.11,105.86,Stroke 11
170.0,108.19,Stroke 11
164.35,113.46,Stroke 11
164.05,141.94,Stroke 11
170.0,108.19,Stroke 12
178.06,108.93,Stroke 12
173.83,113.41,Stroke 12
173.63,141.96,Stroke 12
191.76,107.22,Stroke 13
178.06,108.93,Stroke 13
182.22,113.87,Stroke 13
182.03,142.01,Stroke 13
188.73,124.97,Stroke 14
185.08,134.74,Stroke 14
192.17,128.83,Stroke 14
198.87,131.59,Stroke 14
187.06,113.87,Stroke 15
188.73,124.97,Stroke 15
193.33,122.86,Stroke 15
199.47,124.32,Stroke 15
196.13,88.83,Stroke 16
222.88,90.15,Stroke 16
207.86,101.95,Stroke 16
206.92,145.9,Stroke 16
