x,y,label
60.0,88.79,Stroke 1
78.99,92.87,Stroke 1
70.36,100.1,Stroke 1
70.02,142.98,Stroke 1
72.1,109.93,Stroke 2
82.0,110.89,Stroke 2
75.8,115.1,Stroke 2
70.02,142.98,Stroke 2
98.02,89.94,Stroke 3
72.98,91.02,Stroke 3
84.31,99.93,Stroke 3
84.26,143.05,Stroke 3
86.95,103.05,Stroke 4
88.94,118.05,Stroke 4
94.61,114.02,Stroke 4
110.78,114.85,Stroke 4
88.94,118.05,Stroke 5
85.97,133.13,Stroke 5
94.88,126.61,Stroke 5
126.96,126.11,Stroke 5
125.87,106.06,Stroke 6
112.05,115.17,Stroke 6
119.93,116.91,Stroke 6
126.96,126.11,Stroke 6
120.01,88.74,Stroke 7
143.1,90.02,Stroke 7
129.65,100.01,Stroke 7
129.86,143.89,Stroke 7
135.0,99.83,Stroke 8
132.9,122.84,Stroke 8
142.13,113.01,Stroke 8
151.03,113.71,Stroke 8
151.92,99.14,Stroke 9
149.87,122.94,Stroke 9
159.6,112.92,Stroke 9
183.99,114.16,Stroke 9
162.06,116.23,Stroke 10
149.87,122.94,Stroke 10
162.11,126.68,Stroke 10
184.96,144.05,Stroke 10
175.86,89.04,Stroke 11
201.15,90.97,Stroke 11
186.62,101.76,Stroke 11
184.96,144.05,Stroke 11
