x,y,label
38.97,100.06,Stroke 1
36.06,126.92,Stroke 1
48.92,115.19,Stroke 1
82.85,116.87,Stroke 1
73.93,129.87,Stroke 2
70.91,155.82,Stroke 2
85.3,144.9,Stroke 2
191.87,145.07,Stroke 2
74.84,88.07,Stroke 3
98.12,91.14,Stroke 3
85.53,100.58,Stroke 3
85.2,140.91,Stroke 3
88.92,118.88,Stroke 4
89.07,138.01,Stroke 4
97.36,132.41,Stroke 4
122.92,132.85,Stroke 4
98.88,117.03,Stroke 5
107.02,118.81,Stroke 5
103.48,122.29,Stroke 5
103.31,140.19,Stroke 5
98.9,83.97,Stroke 6
97.93,107.96,Stroke 6
109.45,99.29,Stroke 6
188.87,100.83,Stroke 6
117.03,117.92,Stroke 7
107.02,118.81,Stroke 7
110.52,122.33,Stroke 7
110.28,140.18,Stroke 7
118.27,105.17,Stroke 8
134.03,107.06,Stroke 8
125.04,113.57,Stroke 8
124.83,140.23,Stroke 8
131.76,123.05,Stroke 9
128.81,135.15,Stroke 9
135.47,129.87,Stroke 9
160.12,129.88,Stroke 9
130.2,111.91,Stroke 10
131.76,123.05,Stroke 10
136.05,120.16,Stroke 10
160.12,120.91,Stroke 10
171.7,106.84,Stroke 11
156.0,106.93,Stroke 11
162.48,114.03,Stroke 11
162.0,140.0,Stroke 11
168.03,111.88,Stroke 12
166.22,134.93,Stroke 12
175.51,125.01,Stroke 12
184.53,127.02,Stroke 12
183.14,112.04,Stroke 13
181.2,134.83,Stroke 13
190.26,125.18,Stroke 13
218.84,126.17,Stroke 13
181.06,88.79,Stroke 14
207.79,90.01,Stroke 14
192.46,101.42,Stroke 14
191.87,145.07,Stroke 14
