x,y,label
78.93,112.03,Stroke 1
76.12,137.02,Stroke 1
88.46,126.34,Stroke 1
102.93,127.86,Stroke 1
105.97,118.92,Stroke 2
105.07,132.04,Stroke 2
113.15,124.14,Stroke 2
123.14,125.89,Stroke 2
105.07,132.04,Stroke 3
100.0,150.1,Stroke 3
113.69,139.93,Stroke 3
159.38,140.02,Stroke 3
103.09,97.15,Stroke 4
105.97,118.92,Stroke 4
113.81,111.97,Stroke 4
123.91,112.91,Stroke 4
125.86,119.07,Stroke 5
121.01,138.05,Stroke 5
133.49,128.63,Stroke 5
160.88,129.05,Stroke 5
123.88,86.02,Stroke 6
126.05,106.91,Stroke 6
133.99,101.35,Stroke 6
159.19,101.91,Stroke 6
126.05,106.91,Stroke 7
125.86,119.07,Stroke 7
134.24,113.37,Stroke 7
160.83,114.88,Stroke 7
152.07,88.81,Stroke 8
178.09,90.77,Stroke 8
163.18,101.84,Stroke 8
162.93,146.07,Stroke 8
