x,y,label
90.1,89.9,Stroke 1
116.04,91.98,Stroke 1
101.24,102.66,Stroke 1
101.03,146.06,Stroke 1
118.81,106.84,Stroke 2
104.95,120.95,Stroke 2
115.2,120.72,Stroke 2
120.96,125.18,Stroke 2
117.13,99.95,Stroke 3
136.81,101.06,Stroke 3
126.18,109.29,Stroke 3
125.26,145.18,Stroke 3
130.85,110.11,Stroke 4
129.04,126.11,Stroke 4
136.69,120.06,Stroke 4
146.72,120.76,Stroke 4
139.12,89.2,Stroke 5
165.1,90.83,Stroke 5
150.27,98.03,Stroke 5
149.75,107.08,Stroke 5
139.88,105.17,Stroke 6
165.9,107.17,Stroke 6
150.28,115.69,Stroke 6
149.88,145.92,Stroke 6
