x,y,label
85.96,81.02,Stroke 1
83.1,107.88,Stroke 1
97.24,96.82,Stroke 1
152.19,97.77,Stroke 1
87.21,124.94,Stroke 2
84.94,151.12,Stroke 2
98.21,140.72,Stroke 2
154.13,141.8,Stroke 2
95.9,114.88,Stroke 3
109.94,117.85,Stroke 3
102.94,122.74,Stroke 3
102.93,153.14,Stroke 3
123.99,115.9,Stroke 4
109.94,117.85,Stroke 4
113.99,122.88,Stroke 4
113.33,153.11,Stroke 4
143.92,107.09,Stroke 5
126.94,125.12,Stroke 5
139.54,124.86,Stroke 5
146.88,131.0,Stroke 5
145.99,88.87,Stroke 6
172.1,90.74,Stroke 6
157.51,100.88,Stroke 6
156.98,146.85,Stroke 6
