x,y,label
75.2,127.97,Stroke 1
72.97,153.85,Stroke 1
86.74,143.19,Stroke 1
127.01,143.95,Stroke 1
78.83,93.0,Stroke 2
75.99,118.83,Stroke 2
89.89,108.05,Stroke 2
123.88,108.85,Stroke 2
136.33,96.73,Stroke 3
139.05,119.07,Stroke 3
124.91,108.73,Stroke 3
93.67,110.13,Stroke 3
127.94,129.86,Stroke 4
125.02,155.84,Stroke 4
140.14,144.03,Stroke 4
181.81,145.98,Stroke 4
143.18,89.05,Stroke 5
168.89,91.04,Stroke 5
154.47,101.71,Stroke 5
153.85,144.11,Stroke 5
172.95,104.11,Stroke 6
156.0,122.03,Stroke 6
167.99,121.79,Stroke 6
176.05,128.14,Stroke 6
