x,y,label
79.2,115.12,Stroke 1
76.99,141.05,Stroke 1
89.17,130.53,Stroke 1
129.94,131.07,Stroke 1
97.81,81.95,Stroke 2
94.96,107.83,Stroke 2
108.05,96.22,Stroke 2
149.96,98.01,Stroke 2
130.09,121.91,Stroke 3
119.93,130.1,Stroke 3
129.32,130.26,Stroke 3
137.14,137.85,Stroke 3
138.82,112.96,Stroke 4
130.09,121.91,Stroke 4
138.45,123.18,Stroke 4
146.19,130.86,Stroke 4
150.96,99.05,Stroke 5
138.82,112.96,Stroke 5
146.02,115.73,Stroke 5
152.96,122.94,Stroke 5
157.0,120.14,Stroke 6
139.87,140.01,Stroke 6
151.41,139.06,Stroke 6
161.05,145.11,Stroke 6
151.85,89.97,Stroke 7
177.12,92.0,Stroke 7
162.76,102.28,Stroke 7
161.05,145.11,Stroke 7
