x,y,label
72.94,105.75,Stroke 1
70.72,130.06,Stroke 1
82.3,120.18,Stroke 1
95.81,120.82,Stroke 1
83.07,125.99,Stroke 2
80.1,151.81,Stroke 2
94.44,141.15,Stroke 2
137.0,145.09,Stroke 2
96.0,106.81,Stroke 3
93.84,132.02,Stroke 3
106.72,122.71,Stroke 3
135.11,123.08,Stroke 3
110.05,89.83,Stroke 4
107.96,113.96,Stroke 4
119.18,104.75,Stroke 4
134.09,105.13,Stroke 4
127.0,89.91,Stroke 5
152.1,91.85,Stroke 5
137.61,102.14,Stroke 5
137.0,145.09,Stroke 5
140.17,105.2,Stroke 6
154.02,107.11,Stroke 6
147.28,113.84,Stroke 6
146.96,145.04,Stroke 6
150.06,124.76,Stroke 7
166.64,126.06,Stroke 7
157.36,132.95,Stroke 7
156.91,145.97,Stroke 7
154.02,107.11,Stroke 8
166.04,107.21,Stroke 8
158.06,113.68,Stroke 8
157.99,126.13,Stroke 8
159.78,90.14,Stroke 9
185.12,92.0,Stroke 9
170.9,102.68,Stroke 9
170.15,146.52,Stroke 9
