x,y,label
58.99,102.83,Stroke 1
56.77,127.84,Stroke 1
68.21,118.18,Stroke 1
84.9,118.14,Stroke 1
74.99,124.01,Stroke 2
72.04,150.12,Stroke 2
84.9,139.17,Stroke 2
101.73,140.08,Stroke 2
77.07,85.1,Stroke 3
74.99,111.06,Stroke 3
86.62,100.44,Stroke 3
110.12,102.05,Stroke 3
101.88,129.85,Stroke 4
98.99,155.1,Stroke 4
112.49,144.65,Stroke 4
180.95,108.89,Stroke 4
103.05,87.09,Stroke 5
127.11,90.03,Stroke 5
114.08,99.71,Stroke 5
113.23,140.13,Stroke 5
118.14,126.94,Stroke 6
117.89,140.04,Stroke 6
123.45,135.74,Stroke 6
150.21,136.05,Stroke 6
118.73,112.83,Stroke 7
118.14,126.94,Stroke 7
124.02,121.61,Stroke 7
151.81,120.79,Stroke 7
133.7,122.92,Stroke 8
131.74,131.07,Stroke 8
137.06,126.96,Stroke 8
150.96,126.88,Stroke 8
133.71,122.09,Stroke 9
133.7,122.92,Stroke 9
137.42,120.07,Stroke 9
151.81,120.79,Stroke 9
132.92,107.85,Stroke 10
133.71,122.09,Stroke 10
137.74,114.65,Stroke 10
151.93,114.96,Stroke 10
127.92,82.78,Stroke 11
125.13,108.07,Stroke 11
138.9,97.06,Stroke 11
179.21,98.85,Stroke 11
148.77,107.72,Stroke 12
159.91,108.87,Stroke 12
153.47,113.92,Stroke 12
150.21,136.05,Stroke 12
155.5,128.79,Stroke 13
150.03,141.91,Stroke 13
156.42,136.5,Stroke 13
175.95,136.91,Stroke 13
157.88,113.98,Stroke 14
155.93,128.77,Stroke 14
162.55,123.13,Stroke 14
175.13,123.77,Stroke 14
171.93,106.98,Stroke 15
181.98,108.48,Stroke 15
176.76,113.32,Stroke 15
175.95,136.91,Stroke 15
172.92,88.14,Stroke 16
199.09,90.06,Stroke 16
184.27,100.76,Stroke 16
183.02,145.11,Stroke 16
