x,y,label
81.77,94.07,Stroke 1
63.99,113.03,Stroke 1
76.66,112.06,Stroke 1
83.22,117.1,Stroke 1
84.09,119.32,Stroke 2
68.06,132.09,Stroke 2
80.19,131.78,Stroke 2
88.01,139.08,Stroke 2
87.94,114.93,Stroke 3
80.95,122.0,Stroke 3
88.17,124.59,Stroke 3
96.01,131.99,Stroke 3
102.1,99.05,Stroke 4
87.94,114.93,Stroke 4
95.19,115.9,Stroke 4
102.78,124.71,Stroke 4
107.01,103.89,Stroke 5
104.92,129.0,Stroke 5
116.95,118.34,Stroke 5
142.81,120.04,Stroke 5
135.12,89.91,Stroke 6
160.81,91.95,Stroke 6
146.13,102.81,Stroke 6
145.92,145.98,Stroke 6
165.78,90.45,Stroke 7
191.14,92.08,Stroke 7
176.7,102.82,Stroke 7
176.1,146.17,Stroke 7
