x,y,label
17.92,118.15,Stroke 1
15.1,144.87,Stroke 1
28.49,133.66,Stroke 1
79.09,123.02,Stroke 1
19.1,85.91,Stroke 2
16.2,112.06,Stroke 2
29.04,100.95,Stroke 2
58.81,101.86,Stroke 2
73.91,121.7,Stroke 3
59.08,135.02,Stroke 3
69.51,134.13,Stroke 3
74.14,146.04,Stroke 3
80.93,90.02,Stroke 4
60.83,101.95,Stroke 4
70.25,104.78,Stroke 4
75.91,113.83,Stroke 4
83.97,121.04,Stroke 5
81.84,146.85,Stroke 5
93.94,136.14,Stroke 5
138.05,137.83,Stroke 5
84.79,88.08,Stroke 6
82.14,113.96,Stroke 6
94.92,103.5,Stroke 6
115.89,104.16,Stroke 6
134.87,94.03,Stroke 7
131.94,116.04,Stroke 7
116.75,104.84,Stroke 7
77.12,105.1,Stroke 7
134.8,88.86,Stroke 8
160.88,90.94,Stroke 8
145.91,101.54,Stroke 8
145.74,146.23,Stroke 8
160.88,90.94,Stroke 9
182.77,94.0,Stroke 9
171.89,102.98,Stroke 9
172.7,142.03,Stroke 9
178.12,120.88,Stroke 10
162.01,143.78,Stroke 10
174.57,139.51,Stroke 10
181.01,147.96,Stroke 10
176.94,109.81,Stroke 11
174.92,130.16,Stroke 11
185.57,122.86,Stroke 11
220.91,122.96,Stroke 11
190.11,87.97,Stroke 12
176.89,102.12,Stroke 12
186.66,102.08,Stroke 12
193.0,107.25,Stroke 12
214.09,88.78,Stroke 13
240.86,90.08,Stroke 13
225.24,101.0,Stroke 13
225.09,146.13,Stroke 13
