x,y,label
84.05,118.81,Stroke 1
81.18,138.15,Stroke 1
94.26,130.68,Stroke 1
141.9,130.89,Stroke 1
84.14,89.92,Stroke 2
81.86,109.93,Stroke 2
94.68,101.09,Stroke 2
135.2,102.09,Stroke 2
95.81,113.94,Stroke 3
109.0,117.05,Stroke 3
103.88,122.9,Stroke 3
103.29,136.83,Stroke 3
123.07,116.04,Stroke 4
109.0,117.05,Stroke 4
111.7,123.0,Stroke 4
110.95,136.92,Stroke 4
149.75,88.76,Stroke 5
137.1,101.96,Stroke 5
145.56,101.86,Stroke 5
151.93,106.75,Stroke 5
150.27,109.16,Stroke 6
135.04,124.88,Stroke 6
147.29,123.96,Stroke 6
153.86,128.86,Stroke 6
155.41,86.5,Stroke 7
173.88,87.74,Stroke 7
162.03,95.2,Stroke 7
161.85,104.98,Stroke 7
153.87,103.86,Stroke 8
174.0,104.9,Stroke 8
162.52,112.64,Stroke 8
161.91,146.09,Stroke 8
