x,y,label
83.94,129.02,Stroke 1
79.13,146.05,Stroke 1
91.03,136.61,Stroke 1
119.95,136.8,Stroke 1
84.12,117.0,Stroke 2
83.94,129.02,Stroke 2
91.43,123.37,Stroke 2
129.09,123.02,Stroke 2
84.07,105.06,Stroke 3
84.12,117.0,Stroke 3
93.76,112.08,Stroke 3
117.86,112.01,Stroke 3
117.98,102.1,Stroke 4
115.98,120.99,Stroke 4
125.41,112.99,Stroke 4
136.71,113.91,Stroke 4
121.07,125.87,Stroke 5
118.82,144.82,Stroke 5
128.35,135.92,Stroke 5
139.05,137.02,Stroke 5
142.15,110.94,Stroke 6
147.27,125.68,Stroke 6
131.54,122.9,Stroke 6
112.17,123.86,Stroke 6
146.99,89.84,Stroke 7
127.28,101.04,Stroke 7
138.21,103.36,Stroke 7
142.19,111.11,Stroke 7
153.08,88.71,Stroke 8
176.13,89.82,Stroke 8
162.9,97.21,Stroke 8
162.17,106.89,Stroke 8
153.82,105.15,Stroke 9
176.12,106.81,Stroke 9
163.03,114.1,Stroke 9
162.79,146.08,Stroke 9
