x,y,label
57.83,130.0,Stroke 1
54.0,155.78,Stroke 1
71.99,144.99,Stroke 1
126.86,144.19,Stroke 1
61.89,90.94,Stroke 2
87.02,92.93,Stroke 2
72.6,102.64,Stroke 2
72.02,142.08,Stroke 2
89.12,127.98,Stroke 3
85.77,143.62,Stroke 3
96.88,135.0,Stroke 3
124.86,135.0,Stroke 3
87.79,98.99,Stroke 4
89.89,116.95,Stroke 4
96.93,111.01,Stroke 4
124.11,112.06,Stroke 4
89.89,116.95,Stroke 5
89.12,127.98,Stroke 5
97.18,122.07,Stroke 5
124.18,122.92,Stroke 5
116.17,90.16,Stroke 6
141.98,91.99,Stroke 6
127.23,102.13,Stroke 6
126.86,144.19,Stroke 6
134.94,106.93,Stroke 7
132.81,131.04,Stroke 7
144.74,121.18,Stroke 7
180.69,122.05,Stroke 7
182.75,112.19,Stroke 8
177.14,131.92,Stroke 8
164.29,122.1,Stroke 8
131.75,120.91,Stroke 8
175.78,90.77,Stroke 9
201.13,92.08,Stroke 9
186.74,102.84,Stroke 9
186.08,146.53,Stroke 9
