x,y,label
72.02,129.8,Stroke 1
69.12,155.92,Stroke 1
82.55,144.89,Stroke 1
125.67,141.87,Stroke 1
72.82,87.93,Stroke 2
97.81,89.97,Stroke 2
84.13,100.6,Stroke 2
83.21,141.98,Stroke 2
90.17,123.99,Stroke 3
87.84,135.91,Stroke 3
94.51,129.94,Stroke 3
115.89,130.01,Stroke 3
88.86,110.18,Stroke 4
90.17,123.99,Stroke 4
94.92,119.96,Stroke 4
115.12,119.97,Stroke 4
98.1,80.09,Stroke 5
95.84,106.06,Stroke 5
109.16,94.9,Stroke 5
167.01,97.12,Stroke 5
111.87,105.78,Stroke 6
122.92,108.14,Stroke 6
117.41,113.47,Stroke 6
117.24,141.2,Stroke 6
122.92,108.14,Stroke 7
129.87,109.07,Stroke 7
125.77,113.2,Stroke 7
125.67,141.87,Stroke 7
141.0,107.89,Stroke 8
128.46,107.99,Stroke 8
132.95,113.84,Stroke 8
132.95,142.04,Stroke 8
138.68,124.92,Stroke 9
135.84,134.84,Stroke 9
143.04,128.98,Stroke 9
152.99,128.91,Stroke 9
137.05,113.84,Stroke 10
138.68,124.92,Stroke 10
143.35,122.78,Stroke 10
153.25,123.07,Stroke 10
156.09,114.07,Stroke 11
154.84,130.87,Stroke 11
162.41,123.75,Stroke 11
186.99,124.78,Stroke 11
161.01,88.93,Stroke 12
187.14,90.88,Stroke 12
172.45,101.36,Stroke 12
83.21,141.98,Stroke 12
