x,y,label
71.83,129.08,Stroke 1
68.95,155.04,Stroke 1
83.09,143.75,Stroke 1
125.5,145.96,Stroke 1
72.07,87.08,Stroke 2
97.13,89.79,Stroke 2
83.53,99.25,Stroke 2
83.73,141.17,Stroke 2
99.86,115.85,Stroke 3
86.73,126.94,Stroke 3
94.68,127.71,Stroke 3
100.13,132.92,Stroke 3
102.7,110.53,Stroke 4
91.84,120.73,Stroke 4
99.84,121.64,Stroke 4
105.83,129.16,Stroke 4
108.69,105.7,Stroke 5
99.86,115.85,Stroke 5
105.73,116.22,Stroke 5
111.84,121.08,Stroke 5
110.92,123.82,Stroke 6
101.99,133.8,Stroke 6
108.94,133.25,Stroke 6
114.3,137.85,Stroke 6
97.94,79.88,Stroke 7
95.1,105.9,Stroke 7
109.81,94.93,Stroke 7
166.15,96.61,Stroke 7
114.26,110.08,Stroke 8
112.74,128.79,Stroke 8
120.6,121.19,Stroke 8
128.9,121.24,Stroke 8
129.05,110.81,Stroke 9
127.19,128.76,Stroke 9
135.59,121.15,Stroke 9
163.77,121.94,Stroke 9
130.15,101.87,Stroke 10
144.01,104.79,Stroke 10
138.02,109.59,Stroke 10
137.65,140.1,Stroke 10
144.01,104.79,Stroke 11
153.06,104.97,Stroke 11
148.12,110.13,Stroke 11
147.75,140.13,Stroke 11
150.45,103.22,Stroke 12
166.85,103.96,Stroke 12
157.26,110.38,Stroke 12
156.93,140.9,Stroke 12
160.83,88.09,Stroke 13
187.02,90.02,Stroke 13
172.48,100.71,Stroke 13
171.88,146.41,Stroke 13
