x,y,label
44.18,88.83,Stroke 1
70.09,90.09,Stroke 1
55.36,100.92,Stroke 1
54.99,118.07,Stroke 1
62.35,128.59,Stroke 2
43.0,150.01,Stroke 2
58.89,145.34,Stroke 2
66.9,154.96,Stroke 2
72.07,100.92,Stroke 3
56.88,118.13,Stroke 3
67.46,117.99,Stroke 3
74.26,122.98,Stroke 3
72.9,127.94,Stroke 4
60.7,137.73,Stroke 4
72.18,137.88,Stroke 4
80.0,144.29,Stroke 4
80.01,120.07,Stroke 5
72.9,127.94,Stroke 5
80.18,129.79,Stroke 5
87.98,137.19,Stroke 5
90.83,109.12,Stroke 6
80.01,120.07,Stroke 6
87.26,121.93,Stroke 6
95.29,130.81,Stroke 6
97.87,90.07,Stroke 7
120.92,91.94,Stroke 7
107.33,100.7,Stroke 7
107.14,136.97,Stroke 7
97.8,125.01,Stroke 8
95.15,150.82,Stroke 8
107.88,139.88,Stroke 8
150.05,145.11,Stroke 8
116.83,122.93,Stroke 9
114.08,134.84,Stroke 9
121.66,128.54,Stroke 9
148.03,128.82,Stroke 9
116.93,113.06,Stroke 10
116.83,122.93,Stroke 10
122.54,117.58,Stroke 10
148.05,118.06,Stroke 10
115.76,98.9,Stroke 11
116.93,113.06,Stroke 11
122.72,108.91,Stroke 11
147.91,109.03,Stroke 11
140.01,89.89,Stroke 12
165.78,91.95,Stroke 12
150.6,101.64,Stroke 12
150.05,145.11,Stroke 12
161.13,121.92,Stroke 13
157.02,140.98,Stroke 13
168.95,130.77,Stroke 13
212.9,130.95,Stroke 13
159.08,100.77,Stroke 14
161.13,121.92,Stroke 14
169.78,116.1,Stroke 14
212.92,115.96,Stroke 14
180.01,120.72,Stroke 15
198.15,122.28,Stroke 15
187.36,129.54,Stroke 15
187.07,141.0,Stroke 15
