x,y,label
73.86,98.86,Stroke 1
71.12,125.08,Stroke 1
82.16,114.77,Stroke 1
96.75,113.85,Stroke 1
89.08,91.75,Stroke 2
105.04,95.92,Stroke 2
97.45,102.31,Stroke 2
96.75,113.85,Stroke 2
98.49,114.7,Stroke 3
122.61,118.08,Stroke 3
106.69,126.66,Stroke 3
105.33,144.17,Stroke 3
116.97,95.86,Stroke 4
105.04,95.92,Stroke 4
110.23,102.1,Stroke 4
109.77,117.04,Stroke 4
133.93,94.03,Stroke 5
116.97,95.86,Stroke 5
121.33,102.19,Stroke 5
109.77,117.04,Stroke 5
116.98,125.82,Stroke 6
114.15,151.03,Stroke 6
127.24,140.76,Stroke 6
170.81,145.95,Stroke 6
137.12,123.97,Stroke 7
133.85,137.06,Stroke 7
143.3,130.01,Stroke 7
168.83,130.81,Stroke 7
137.93,114.04,Stroke 8
137.12,123.97,Stroke 8
143.66,118.98,Stroke 8
168.23,119.98,Stroke 8
136.13,99.27,Stroke 9
137.93,114.04,Stroke 9
143.99,109.94,Stroke 9
168.1,110.73,Stroke 9
160.06,89.91,Stroke 10
185.92,91.9,Stroke 10
170.92,101.88,Stroke 10
170.81,145.95,Stroke 10
